Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
18,21402,,21402,,21402,Ireen Esmee Van Der Hoeven,,Dutch,177,001,A,Letter Grade,A,Dutch Art Hist/Lit
2,21402,,21402,,21402,Ireen Esmee Van Der Hoeven,,Dutch,177,001,A,Letter Grade,A-,Dutch Art Hist/Lit
1,21402,,21402,,21402,Ireen Esmee Van Der Hoeven,,Dutch,177,001,C,Letter Grade,C-,Dutch Art Hist/Lit
1,21402,,21402,,21402,Ireen Esmee Van Der Hoeven,,Dutch,177,001,Credit,Non-Letter Grade,Pass,Dutch Art Hist/Lit
2,21508,,21508,,21508,Burkhard Militzer,,Earth & Planetary Science,W12,001,A,Letter Grade,A,The Planets
1,21508,,21508,,21508,Burkhard Militzer,,Earth & Planetary Science,W12,001,B,Letter Grade,B+,The Planets
1,21508,,21508,,21508,Burkhard Militzer,,Earth & Planetary Science,W12,001,B,Letter Grade,B,The Planets
14,21508,,21508,,21508,Burkhard Militzer,,Earth & Planetary Science,W12,001,Credit,Non-Letter Grade,Pass,The Planets
3,21508,,21508,,21508,Burkhard Militzer,,Earth & Planetary Science,W12,001,No Credit,Non-Letter Grade,Not Pass,The Planets
6,21510,,21510,,21510,Horst Rademacher,,Earth & Planetary Science,20,001,A,Letter Grade,A,Earthquakes
7,21510,,21510,,21510,Horst Rademacher,,Earth & Planetary Science,20,001,B,Letter Grade,B,Earthquakes
3,21510,,21510,,21510,Horst Rademacher,,Earth & Planetary Science,20,001,C,Letter Grade,C,Earthquakes
2,21510,,21510,,21510,Horst Rademacher,,Earth & Planetary Science,20,001,D,Letter Grade,D,Earthquakes
10,21510,,21510,,21510,Horst Rademacher,,Earth & Planetary Science,20,001,Credit,Non-Letter Grade,Pass,Earthquakes
20,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,A,Letter Grade,A,Earthquakes
41,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,A,Letter Grade,A-,Earthquakes
13,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,B,Letter Grade,B+,Earthquakes
4,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,B,Letter Grade,B,Earthquakes
3,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,B,Letter Grade,B-,Earthquakes
1,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,C,Letter Grade,C+,Earthquakes
1,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,C,Letter Grade,C,Earthquakes
2,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,C,Letter Grade,C-,Earthquakes
1,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,F,Letter Grade,F,Earthquakes
6,21512,,21512,,21512,Sean Ford; Sean Ford,,Earth & Planetary Science,20,002,Credit,Non-Letter Grade,Pass,Earthquakes
3,21514,,21514,,21514,Stephen Andrews,,Earth & Planetary Science,80,001,A,Letter Grade,A+,Environ Earth Sci
1,21514,,21514,,21514,Stephen Andrews,,Earth & Planetary Science,80,001,A,Letter Grade,A,Environ Earth Sci
2,21514,,21514,,21514,Stephen Andrews,,Earth & Planetary Science,80,001,B,Letter Grade,B+,Environ Earth Sci
1,21514,,21514,,21514,Stephen Andrews,,Earth & Planetary Science,80,001,B,Letter Grade,B,Environ Earth Sci
1,21514,,21514,,21514,Stephen Andrews,,Earth & Planetary Science,80,001,B,Letter Grade,B-,Environ Earth Sci
2,21514,,21514,,21514,Stephen Andrews,,Earth & Planetary Science,80,001,Credit,Non-Letter Grade,Pass,Environ Earth Sci
3,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,A,Letter Grade,A+,Environ Earth Sci
15,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,A,Letter Grade,A,Environ Earth Sci
14,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,A,Letter Grade,A-,Environ Earth Sci
10,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,B,Letter Grade,B+,Environ Earth Sci
4,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,B,Letter Grade,B,Environ Earth Sci
9,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,B,Letter Grade,B-,Environ Earth Sci
1,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,C,Letter Grade,C,Environ Earth Sci
2,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,C,Letter Grade,C-,Environ Earth Sci
3,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,F,Letter Grade,F,Environ Earth Sci
13,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,Credit,Non-Letter Grade,Pass,Environ Earth Sci
1,21516,,21516,,21516,Stephen Andrews,,Earth & Planetary Science,80,002,No Credit,Non-Letter Grade,Not Pass,Environ Earth Sci
1,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,A,Letter Grade,A+,Intro To Oceans
11,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,A,Letter Grade,A,Intro To Oceans
9,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,A,Letter Grade,A-,Intro To Oceans
9,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,B,Letter Grade,B+,Intro To Oceans
16,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,B,Letter Grade,B,Intro To Oceans
7,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,B,Letter Grade,B-,Intro To Oceans
5,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,C,Letter Grade,C+,Intro To Oceans
9,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,C,Letter Grade,C,Intro To Oceans
7,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,C,Letter Grade,C-,Intro To Oceans
2,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,D,Letter Grade,D,Intro To Oceans
4,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,F,Letter Grade,F,Intro To Oceans
13,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,Credit,Non-Letter Grade,Pass,Intro To Oceans
2,21518,,21518,,21518,Douglas Long; Douglas Long,,Earth & Planetary Science,N82,001,No Credit,Non-Letter Grade,Not Pass,Intro To Oceans
1,21520,,21520,,21520,Kristine Okimura,,Earth & Planetary Science,N82,002,A,Letter Grade,A+,Intro To Oceans
2,21520,,21520,,21520,Kristine Okimura,,Earth & Planetary Science,N82,002,A,Letter Grade,A,Intro To Oceans
3,21520,,21520,,21520,Kristine Okimura,,Earth & Planetary Science,N82,002,A,Letter Grade,A-,Intro To Oceans
1,21520,,21520,,21520,Kristine Okimura,,Earth & Planetary Science,N82,002,B,Letter Grade,B,Intro To Oceans
1,21520,,21520,,21520,Kristine Okimura,,Earth & Planetary Science,N82,002,B,Letter Grade,B-,Intro To Oceans
2,21520,,21520,,21520,Kristine Okimura,,Earth & Planetary Science,N82,002,D,Letter Grade,D+,Intro To Oceans
1,21535,,21535,,21535,Burkhard Militzer,,Earth & Planetary Science,199,007,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,21535,,21535,,21535,Burkhard Militzer,,Earth & Planetary Science,199,007,Credit,Non-Letter Grade,Satisfactory,Superv Indep Study
1,21592,,21592,,21592,Bruce Buffett,,Earth & Planetary Science,199,008,Credit,Non-Letter Grade,Satisfactory,Superv Indep Study
1,21546,,21546,,21546,Roland Burgmann,,Earth & Planetary Science,280,006,A,Letter Grade,A,Research
2,21548,,21548,,21548,Richard Allen,,Earth & Planetary Science,280,007,A,Letter Grade,A,Research
2,21552,,21552,,21552,William Dietrich,,Earth & Planetary Science,280,009,A,Letter Grade,A,Research
1,21570,,21570,,21570,Paul Renne; Paul Renne,,Earth & Planetary Science,280,019,A,Letter Grade,A,Research
1,21590,,21590,,21590,Nicholas Swanson-Hysell,,Earth & Planetary Science,280,029,A,Letter Grade,A,Research
1,21706,,21706,,21706,John Wallace,,East Asian Languages,109,001,A,Letter Grade,A+,Tea Cultures
6,21706,,21706,,21706,John Wallace,,East Asian Languages,109,001,A,Letter Grade,A,Tea Cultures
1,21706,,21706,,21706,John Wallace,,East Asian Languages,109,001,A,Letter Grade,A-,Tea Cultures
1,21706,,21706,,21706,John Wallace,,East Asian Languages,109,001,B,Letter Grade,B+,Tea Cultures
2,21706,,21706,,21706,John Wallace,,East Asian Languages,109,001,B,Letter Grade,B,Tea Cultures
1,21706,,21706,,21706,John Wallace,,East Asian Languages,109,001,D,Letter Grade,D-,Tea Cultures
1,21706,,21706,,21706,John Wallace,,East Asian Languages,109,001,F,Letter Grade,F,Tea Cultures
2,21706,,21706,,21706,John Wallace,,East Asian Languages,109,001,Credit,Non-Letter Grade,Pass,Tea Cultures
6,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,A,Letter Grade,A+,Intro To Economics
14,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,A,Letter Grade,A,Intro To Economics
39,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,A,Letter Grade,A-,Intro To Economics
22,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,B,Letter Grade,B+,Intro To Economics
47,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,B,Letter Grade,B,Intro To Economics
19,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,B,Letter Grade,B-,Intro To Economics
8,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,C,Letter Grade,C+,Intro To Economics
12,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,C,Letter Grade,C,Intro To Economics
5,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,C,Letter Grade,C-,Intro To Economics
6,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,D,Letter Grade,D,Intro To Economics
7,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,F,Letter Grade,F,Intro To Economics
11,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,Credit,Non-Letter Grade,Pass,Intro To Economics
3,21902,,21902,,21902,Monica Deza; Monica Deza,,Economics,1,001,No Credit,Non-Letter Grade,Not Pass,Intro To Economics
4,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,A,Letter Grade,A,Intro To Env Econ
2,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,A,Letter Grade,A-,Intro To Env Econ
2,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,B,Letter Grade,B+,Intro To Env Econ
2,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,B,Letter Grade,B,Intro To Env Econ
1,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,B,Letter Grade,B-,Intro To Env Econ
4,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,C,Letter Grade,C+,Intro To Env Econ
1,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,C,Letter Grade,C,Intro To Env Econ
1,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,C,Letter Grade,C-,Intro To Env Econ
1,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,D,Letter Grade,D+,Intro To Env Econ
4,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,F,Letter Grade,F,Intro To Env Econ
1,21920,,21920,,21920,Claire Duquennois; Claire Duquennois,,Economics,C3,001,Credit,Non-Letter Grade,Pass,Intro To Env Econ
40,21930,,21930,,21930,Scott Carson,,Economics,100A,001,A,Letter Grade,A,Micro Analysis
19,21930,,21930,,21930,Scott Carson,,Economics,100A,001,A,Letter Grade,A-,Micro Analysis
5,21930,,21930,,21930,Scott Carson,,Economics,100A,001,B,Letter Grade,B+,Micro Analysis
13,21930,,21930,,21930,Scott Carson,,Economics,100A,001,B,Letter Grade,B,Micro Analysis
9,21930,,21930,,21930,Scott Carson,,Economics,100A,001,B,Letter Grade,B-,Micro Analysis
4,21930,,21930,,21930,Scott Carson,,Economics,100A,001,C,Letter Grade,C+,Micro Analysis
8,21930,,21930,,21930,Scott Carson,,Economics,100A,001,C,Letter Grade,C,Micro Analysis
7,21930,,21930,,21930,Scott Carson,,Economics,100A,001,C,Letter Grade,C-,Micro Analysis
3,21930,,21930,,21930,Scott Carson,,Economics,100A,001,D,Letter Grade,D+,Micro Analysis
3,21930,,21930,,21930,Scott Carson,,Economics,100A,001,D,Letter Grade,D,Micro Analysis
1,21930,,21930,,21930,Scott Carson,,Economics,100A,001,D,Letter Grade,D-,Micro Analysis
13,21930,,21930,,21930,Scott Carson,,Economics,100A,001,F,Letter Grade,F,Micro Analysis
7,21930,,21930,,21930,Scott Carson,,Economics,100A,001,Credit,Non-Letter Grade,Pass,Micro Analysis
2,21930,,21930,,21930,Scott Carson,,Economics,100A,001,No Credit,Non-Letter Grade,Not Pass,Micro Analysis
4,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,A,Letter Grade,A+,Macro Analysis
29,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,A,Letter Grade,A,Macro Analysis
23,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,A,Letter Grade,A-,Macro Analysis
14,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,B,Letter Grade,B+,Macro Analysis
9,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,B,Letter Grade,B,Macro Analysis
2,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,B,Letter Grade,B-,Macro Analysis
1,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,C,Letter Grade,C,Macro Analysis
3,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,D,Letter Grade,D,Macro Analysis
1,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,F,Letter Grade,F,Macro Analysis
4,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,Credit,Non-Letter Grade,Pass,Macro Analysis
1,21946,,21946,,21946,Raymond Hawkins,,Economics,100B,001,No Credit,Non-Letter Grade,Not Pass,Macro Analysis
2,21956,,21956,,21956,Joseph Lough,,Economics,105,001,A,Letter Grade,A,Hist Econ Thought
2,21956,,21956,,21956,Joseph Lough,,Economics,105,001,A,Letter Grade,A-,Hist Econ Thought
2,21956,,21956,,21956,Joseph Lough,,Economics,105,001,B,Letter Grade,B+,Hist Econ Thought
2,21956,,21956,,21956,Joseph Lough,,Economics,105,001,B,Letter Grade,B,Hist Econ Thought
1,21956,,21956,,21956,Joseph Lough,,Economics,105,001,B,Letter Grade,B-,Hist Econ Thought
5,21956,,21956,,21956,Joseph Lough,,Economics,105,001,Credit,Non-Letter Grade,Pass,Hist Econ Thought
10,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,A,Letter Grade,A,Game Theory Soc Sci
12,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,A,Letter Grade,A-,Game Theory Soc Sci
14,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,B,Letter Grade,B+,Game Theory Soc Sci
9,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,B,Letter Grade,B,Game Theory Soc Sci
7,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,B,Letter Grade,B-,Game Theory Soc Sci
5,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,C,Letter Grade,C+,Game Theory Soc Sci
1,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,C,Letter Grade,C,Game Theory Soc Sci
1,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,C,Letter Grade,C-,Game Theory Soc Sci
2,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,F,Letter Grade,F,Game Theory Soc Sci
4,21958,,21958,,21958,Sandhyarani Patlolla,,Economics,N110,001,Credit,Non-Letter Grade,Pass,Game Theory Soc Sci
12,21960,,21960,,21960,Marquise Mcgraw; Marquise Mcgraw,,Economics,121,001,A,Letter Grade,A,Ind Org & Pub P
3,21960,,21960,,21960,Marquise Mcgraw; Marquise Mcgraw,,Economics,121,001,A,Letter Grade,A-,Ind Org & Pub P
2,21960,,21960,,21960,Marquise Mcgraw; Marquise Mcgraw,,Economics,121,001,B,Letter Grade,B+,Ind Org & Pub P
6,21960,,21960,,21960,Marquise Mcgraw; Marquise Mcgraw,,Economics,121,001,B,Letter Grade,B,Ind Org & Pub P
1,21960,,21960,,21960,Marquise Mcgraw; Marquise Mcgraw,,Economics,121,001,B,Letter Grade,B-,Ind Org & Pub P
1,21962,,21962,,21962,Liang Lu; Liang Lu,,Economics,C125,001,A,Letter Grade,A+,Environmental Econ
6,21962,,21962,,21962,Liang Lu; Liang Lu,,Economics,C125,001,A,Letter Grade,A,Environmental Econ
1,21962,,21962,,21962,Liang Lu; Liang Lu,,Economics,C125,001,A,Letter Grade,A-,Environmental Econ
1,21962,,21962,,21962,Liang Lu; Liang Lu,,Economics,C125,001,B,Letter Grade,B+,Environmental Econ
1,21962,,21962,,21962,Liang Lu; Liang Lu,,Economics,C125,001,B,Letter Grade,B-,Environmental Econ
2,21962,,21962,,21962,Liang Lu; Liang Lu,,Economics,C125,001,C,Letter Grade,C+,Environmental Econ
1,21962,,21962,,21962,Liang Lu; Liang Lu,,Economics,C125,001,C,Letter Grade,C,Environmental Econ
1,21962,,21962,,21962,Liang Lu; Liang Lu,,Economics,C125,001,No Credit,Non-Letter Grade,Not Pass,Environmental Econ
5,21973,,21973,,21973,Calanit Kamala; Calanit Kamala,,Economics,133,001,A,Letter Grade,A,Glob Ineq And Growt
3,21973,,21973,,21973,Calanit Kamala; Calanit Kamala,,Economics,133,001,A,Letter Grade,A-,Glob Ineq And Growt
3,21973,,21973,,21973,Calanit Kamala; Calanit Kamala,,Economics,133,001,B,Letter Grade,B+,Glob Ineq And Growt
3,21973,,21973,,21973,Calanit Kamala; Calanit Kamala,,Economics,133,001,B,Letter Grade,B,Glob Ineq And Growt
2,21973,,21973,,21973,Calanit Kamala; Calanit Kamala,,Economics,133,001,B,Letter Grade,B-,Glob Ineq And Growt
1,21973,,21973,,21973,Calanit Kamala; Calanit Kamala,,Economics,133,001,C,Letter Grade,C+,Glob Ineq And Growt
1,21973,,21973,,21973,Calanit Kamala; Calanit Kamala,,Economics,133,001,C,Letter Grade,C,Glob Ineq And Growt
1,21973,,21973,,21973,Calanit Kamala; Calanit Kamala,,Economics,133,001,No Credit,Non-Letter Grade,Not Pass,Glob Ineq And Growt
3,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,A,Letter Grade,A+,Financial Economics
18,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,A,Letter Grade,A,Financial Economics
7,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,A,Letter Grade,A-,Financial Economics
7,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,B,Letter Grade,B+,Financial Economics
7,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,B,Letter Grade,B,Financial Economics
5,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,B,Letter Grade,B-,Financial Economics
1,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,C,Letter Grade,C-,Financial Economics
2,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,F,Letter Grade,F,Financial Economics
5,21974,,21974,,21974,Sandhyarani Patlolla,,Economics,136,001,Credit,Non-Letter Grade,Pass,Financial Economics
35,21976,,21976,,21976,Scott Carson,,Economics,140,001,A,Letter Grade,A,Econometrics
9,21976,,21976,,21976,Scott Carson,,Economics,140,001,A,Letter Grade,A-,Econometrics
10,21976,,21976,,21976,Scott Carson,,Economics,140,001,B,Letter Grade,B+,Econometrics
11,21976,,21976,,21976,Scott Carson,,Economics,140,001,B,Letter Grade,B,Econometrics
11,21976,,21976,,21976,Scott Carson,,Economics,140,001,B,Letter Grade,B-,Econometrics
2,21976,,21976,,21976,Scott Carson,,Economics,140,001,C,Letter Grade,C+,Econometrics
3,21976,,21976,,21976,Scott Carson,,Economics,140,001,C,Letter Grade,C,Econometrics
4,21976,,21976,,21976,Scott Carson,,Economics,140,001,C,Letter Grade,C-,Econometrics
1,21976,,21976,,21976,Scott Carson,,Economics,140,001,D,Letter Grade,D+,Econometrics
4,21976,,21976,,21976,Scott Carson,,Economics,140,001,D,Letter Grade,D,Econometrics
1,21976,,21976,,21976,Scott Carson,,Economics,140,001,D,Letter Grade,D-,Econometrics
9,21976,,21976,,21976,Scott Carson,,Economics,140,001,F,Letter Grade,F,Econometrics
3,21976,,21976,,21976,Scott Carson,,Economics,140,001,Credit,Non-Letter Grade,Pass,Econometrics
7,21976,,21976,,21976,Scott Carson,,Economics,140,001,No Credit,Non-Letter Grade,Not Pass,Econometrics
4,21990,,21990,,21990,Monica Deza; Monica Deza,,Economics,151,001,A,Letter Grade,A,Labor Economics
1,21990,,21990,,21990,Monica Deza; Monica Deza,,Economics,151,001,A,Letter Grade,A-,Labor Economics
2,21990,,21990,,21990,Monica Deza; Monica Deza,,Economics,151,001,B,Letter Grade,B-,Labor Economics
1,21990,,21990,,21990,Monica Deza; Monica Deza,,Economics,151,001,D,Letter Grade,D,Labor Economics
1,21990,,21990,,21990,Monica Deza; Monica Deza,,Economics,151,001,F,Letter Grade,F,Labor Economics
4,21992,,21992,,21992,Marquise Mcgraw; Marquise Mcgraw,,Economics,155,001,A,Letter Grade,A+,Urban Econ
13,21992,,21992,,21992,Marquise Mcgraw; Marquise Mcgraw,,Economics,155,001,A,Letter Grade,A,Urban Econ
6,21992,,21992,,21992,Marquise Mcgraw; Marquise Mcgraw,,Economics,155,001,A,Letter Grade,A-,Urban Econ
3,21992,,21992,,21992,Marquise Mcgraw; Marquise Mcgraw,,Economics,155,001,B,Letter Grade,B+,Urban Econ
1,21992,,21992,,21992,Marquise Mcgraw; Marquise Mcgraw,,Economics,155,001,Credit,Non-Letter Grade,Pass,Urban Econ
3,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,A,Letter Grade,A+,Internat'L Trade
15,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,A,Letter Grade,A,Internat'L Trade
5,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,A,Letter Grade,A-,Internat'L Trade
7,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,B,Letter Grade,B+,Internat'L Trade
6,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,B,Letter Grade,B,Internat'L Trade
3,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,B,Letter Grade,B-,Internat'L Trade
2,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,C,Letter Grade,C+,Internat'L Trade
4,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,C,Letter Grade,C-,Internat'L Trade
1,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,F,Letter Grade,F,Internat'L Trade
1,22000,,22000,,22000,Calanit Kamala; Calanit Kamala,,Economics,N181,001,No Credit,Non-Letter Grade,Not Pass,Internat'L Trade
1,22001,,22001,,22001,Michael Jansson,,Economics,182,001,A,Letter Grade,A+,Intl Monet Econ
5,22001,,22001,,22001,Michael Jansson,,Economics,182,001,A,Letter Grade,A,Intl Monet Econ
5,22001,,22001,,22001,Michael Jansson,,Economics,182,001,A,Letter Grade,A-,Intl Monet Econ
6,22001,,22001,,22001,Michael Jansson,,Economics,182,001,B,Letter Grade,B+,Intl Monet Econ
1,22001,,22001,,22001,Michael Jansson,,Economics,182,001,B,Letter Grade,B,Intl Monet Econ
1,22001,,22001,,22001,Michael Jansson,,Economics,182,001,B,Letter Grade,B-,Intl Monet Econ
2,22001,,22001,,22001,Michael Jansson,,Economics,182,001,C,Letter Grade,C+,Intl Monet Econ
5,22001,,22001,,22001,Michael Jansson,,Economics,182,001,Credit,Non-Letter Grade,Pass,Intl Monet Econ
3,22048,,22048,,22048,Raymond Hawkins,,Economics,197,016,Credit,Non-Letter Grade,Pass,Field Study
29,22058,,22058,,22058,Martha Olney; Martha Olney,,Economics,197,021,Credit,Non-Letter Grade,Pass,Field Study
5,22058,,22058,,22058,Martha Olney; Martha Olney,,Economics,197,021,No Credit,Non-Letter Grade,Not Pass,Field Study
5,22082,,22082,,22082,Christina Shannon,,Economics,204,001,A,Letter Grade,A,Math Tools For Econ
3,22082,,22082,,22082,Christina Shannon,,Economics,204,001,A,Letter Grade,A-,Math Tools For Econ
6,22082,,22082,,22082,Christina Shannon,,Economics,204,001,B,Letter Grade,B+,Math Tools For Econ
1,22082,,22082,,22082,Christina Shannon,,Economics,204,001,B,Letter Grade,B,Math Tools For Econ
6,22082,,22082,,22082,Christina Shannon,,Economics,204,001,Credit,Non-Letter Grade,Satisfactory,Math Tools For Econ
1,22082,,22082,,22082,Christina Shannon,,Economics,204,001,No Credit,Non-Letter Grade,Unsatisfactory,Math Tools For Econ
2,22120,,22120,,22120,Edward Miguel,,Economics,299,017,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,22134,,22134,,22134,Ulrike Malmendier,,Economics,299,024,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,22150,,22150,,22150,Alan Auerbach,,Economics,N299,004,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,22156,,22156,,22156,Christina Romer,,Economics,N299,007,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,22158,,22158,,22158,Benjamin Handel,,Economics,N299,008,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,22172,,22172,,22172,James Powell,,Economics,N299,015,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,22190,,22190,,22190,David Romer,,Economics,N299,024,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,22194,,22194,,22194,Edward Miguel,,Economics,N299,026,Credit,Non-Letter Grade,Satisfactory,Independent Study
2,22200,,22200,,22200,Stefano Dellavigna,,Economics,N299,029,Credit,Non-Letter Grade,Satisfactory,Independent Study
1,22218,,22218,,22218,Stefano Dellavigna,,Economics,N602,006,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,22232,,22232,,22232,Edward Miguel,,Economics,N602,013,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,22234,,22234,,22234,Hilary Hoynes,,Economics,N602,014,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,22242,,22242,,22242,James Powell,,Economics,N602,018,Credit,Non-Letter Grade,Satisfactory,Individual Study
7,22501,,22501,,22501,Nailah Suad-Bakari; Venus Dawson,,Education,38,001,A,Letter Grade,A,Strat Succ In Sci.
7,22501,,22501,,22501,Nailah Suad-Bakari; Venus Dawson,,Education,38,001,A,Letter Grade,A-,Strat Succ In Sci.
6,22501,,22501,,22501,Nailah Suad-Bakari; Venus Dawson,,Education,38,001,B,Letter Grade,B+,Strat Succ In Sci.
