Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
13,14893,,14893,,14893,Sally Thompson,,Civil & Environmental Eng,203N,001,A,Letter Grade,A,Surf Water Hydrol
10,14893,,14893,,14893,Sally Thompson,,Civil & Environmental Eng,203N,001,A,Letter Grade,A-,Surf Water Hydrol
4,14893,,14893,,14893,Sally Thompson,,Civil & Environmental Eng,203N,001,B,Letter Grade,B+,Surf Water Hydrol
3,14893,,14893,,14893,Sally Thompson,,Civil & Environmental Eng,203N,001,B,Letter Grade,B,Surf Water Hydrol
1,14893,,14893,,14893,Sally Thompson,,Civil & Environmental Eng,203N,001,C,Letter Grade,C+,Surf Water Hydrol
1,14893,,14893,,14893,Sally Thompson,,Civil & Environmental Eng,203N,001,Credit,Non-Letter Grade,Satisfactory,Surf Water Hydrol
7,14896,,14896,,14896,Slawomir Hermanowicz,,Civil & Environmental Eng,211A,001,A,Letter Grade,A,Env Phys Chem Proc
7,14896,,14896,,14896,Slawomir Hermanowicz,,Civil & Environmental Eng,211A,001,A,Letter Grade,A-,Env Phys Chem Proc
4,14896,,14896,,14896,Slawomir Hermanowicz,,Civil & Environmental Eng,211A,001,B,Letter Grade,B+,Env Phys Chem Proc
1,14896,,14896,,14896,Slawomir Hermanowicz,,Civil & Environmental Eng,211A,001,B,Letter Grade,B,Env Phys Chem Proc
2,14896,,14896,,14896,Slawomir Hermanowicz,,Civil & Environmental Eng,211A,001,B,Letter Grade,B-,Env Phys Chem Proc
2,14902,,14902,,14902,Lisa Alvarez-Cohen,,Civil & Environmental Eng,211B,001,A,Letter Grade,A+,Environ Bio Process
9,14902,,14902,,14902,Lisa Alvarez-Cohen,,Civil & Environmental Eng,211B,001,A,Letter Grade,A,Environ Bio Process
2,14902,,14902,,14902,Lisa Alvarez-Cohen,,Civil & Environmental Eng,211B,001,A,Letter Grade,A-,Environ Bio Process
7,14902,,14902,,14902,Lisa Alvarez-Cohen,,Civil & Environmental Eng,211B,001,B,Letter Grade,B+,Environ Bio Process
1,14902,,14902,,14902,Lisa Alvarez-Cohen,,Civil & Environmental Eng,211B,001,B,Letter Grade,B,Environ Bio Process
1,14902,,14902,,14902,Lisa Alvarez-Cohen,,Civil & Environmental Eng,211B,001,B,Letter Grade,B-,Environ Bio Process
1,14911,,14911,,14911,Filippos Filippou,,Civil & Environmental Eng,220,001,A,Letter Grade,A+,Struct Anly Theory
6,14911,,14911,,14911,Filippos Filippou,,Civil & Environmental Eng,220,001,A,Letter Grade,A,Struct Anly Theory
8,14911,,14911,,14911,Filippos Filippou,,Civil & Environmental Eng,220,001,A,Letter Grade,A-,Struct Anly Theory
15,14911,,14911,,14911,Filippos Filippou,,Civil & Environmental Eng,220,001,B,Letter Grade,B+,Struct Anly Theory
22,14911,,14911,,14911,Filippos Filippou,,Civil & Environmental Eng,220,001,B,Letter Grade,B,Struct Anly Theory
12,14911,,14911,,14911,Filippos Filippou,,Civil & Environmental Eng,220,001,B,Letter Grade,B-,Struct Anly Theory
1,14911,,14911,,14911,Filippos Filippou,,Civil & Environmental Eng,220,001,Credit,Non-Letter Grade,Satisfactory,Struct Anly Theory
7,14917,,14917,,14917,James Kelly,,Civil & Environmental Eng,223,001,A,Letter Grade,A,Eq Protective Sys
10,14920,,14920,,14920,Anil Chopra,,Civil & Environmental Eng,225,001,A,Letter Grade,A,Dynamics Of Struct
10,14920,,14920,,14920,Anil Chopra,,Civil & Environmental Eng,225,001,A,Letter Grade,A-,Dynamics Of Struct
16,14920,,14920,,14920,Anil Chopra,,Civil & Environmental Eng,225,001,B,Letter Grade,B+,Dynamics Of Struct
19,14920,,14920,,14920,Anil Chopra,,Civil & Environmental Eng,225,001,B,Letter Grade,B,Dynamics Of Struct
3,14920,,14920,,14920,Anil Chopra,,Civil & Environmental Eng,225,001,B,Letter Grade,B-,Dynamics Of Struct
1,14926,,14926,,14926,Sanjay Govindjee,,Civil & Environmental Eng,C231,001,A,Letter Grade,A+,Mechs Of Solids
14,14926,,14926,,14926,Sanjay Govindjee,,Civil & Environmental Eng,C231,001,A,Letter Grade,A,Mechs Of Solids
5,14926,,14926,,14926,Sanjay Govindjee,,Civil & Environmental Eng,C231,001,A,Letter Grade,A-,Mechs Of Solids
1,14926,,14926,,14926,Sanjay Govindjee,,Civil & Environmental Eng,C231,001,B,Letter Grade,B+,Mechs Of Solids
2,14926,,14926,,14926,Sanjay Govindjee,,Civil & Environmental Eng,C231,001,B,Letter Grade,B-,Mechs Of Solids
1,14926,,14926,,14926,Sanjay Govindjee,,Civil & Environmental Eng,C231,001,Credit,Non-Letter Grade,Satisfactory,Mechs Of Solids
1,14935,,14935,,14935,Jack Moehle,,Civil & Environmental Eng,244,001,A,Letter Grade,A+,Rein Con Struc
35,14935,,14935,,14935,Jack Moehle,,Civil & Environmental Eng,244,001,A,Letter Grade,A,Rein Con Struc
7,14935,,14935,,14935,Jack Moehle,,Civil & Environmental Eng,244,001,A,Letter Grade,A-,Rein Con Struc
4,14935,,14935,,14935,Jack Moehle,,Civil & Environmental Eng,244,001,B,Letter Grade,B+,Rein Con Struc
12,14935,,14935,,14935,Jack Moehle,,Civil & Environmental Eng,244,001,B,Letter Grade,B,Rein Con Struc
1,14935,,14935,,14935,Jack Moehle,,Civil & Environmental Eng,244,001,Credit,Non-Letter Grade,Satisfactory,Rein Con Struc
2,14944,,14944,,14944,Khalid Mosalam,,Civil & Environmental Eng,249,001,A,Letter Grade,A+,Exp Meth Str Engrg
7,14944,,14944,,14944,Khalid Mosalam,,Civil & Environmental Eng,249,001,A,Letter Grade,A,Exp Meth Str Engrg
3,14944,,14944,,14944,Khalid Mosalam,,Civil & Environmental Eng,249,001,A,Letter Grade,A-,Exp Meth Str Engrg
1,14944,,14944,,14944,Khalid Mosalam,,Civil & Environmental Eng,249,001,B,Letter Grade,B+,Exp Meth Str Engrg
1,14950,,14950,,14950,Michael Cassidy,,Civil & Environmental Eng,251,001,A,Letter Grade,A+,Oper Trans Fcilites
4,14950,,14950,,14950,Michael Cassidy,,Civil & Environmental Eng,251,001,A,Letter Grade,A,Oper Trans Fcilites
10,14950,,14950,,14950,Michael Cassidy,,Civil & Environmental Eng,251,001,A,Letter Grade,A-,Oper Trans Fcilites
7,14950,,14950,,14950,Michael Cassidy,,Civil & Environmental Eng,251,001,B,Letter Grade,B+,Oper Trans Fcilites
7,14950,,14950,,14950,Michael Cassidy,,Civil & Environmental Eng,251,001,B,Letter Grade,B,Oper Trans Fcilites
2,14953,,14953,,14953,Michael Ball,,Civil & Environmental Eng,252,001,A,Letter Grade,A+,Systems Anal Trans
13,14953,,14953,,14953,Michael Ball,,Civil & Environmental Eng,252,001,A,Letter Grade,A,Systems Anal Trans
8,14953,,14953,,14953,Michael Ball,,Civil & Environmental Eng,252,001,A,Letter Grade,A-,Systems Anal Trans
5,14953,,14953,,14953,Michael Ball,,Civil & Environmental Eng,252,001,B,Letter Grade,B+,Systems Anal Trans
8,14953,,14953,,14953,Michael Ball,,Civil & Environmental Eng,252,001,B,Letter Grade,B,Systems Anal Trans
1,14953,,14953,,14953,Michael Ball,,Civil & Environmental Eng,252,001,B,Letter Grade,B-,Systems Anal Trans
1,14953,,14953,,14953,Michael Ball,,Civil & Environmental Eng,252,001,Credit,Non-Letter Grade,Satisfactory,Systems Anal Trans
4,14956,,14956,,14956,Alexander Skabardonis,,Civil & Environmental Eng,253,001,A,Letter Grade,A,Intel Trans Systems
6,14956,,14956,,14956,Alexander Skabardonis,,Civil & Environmental Eng,253,001,A,Letter Grade,A-,Intel Trans Systems
4,14962,,14962,,14962,Yi Liu,,Civil & Environmental Eng,262,001,A,Letter Grade,A+,Anal Trans Data
7,14962,,14962,,14962,Yi Liu,,Civil & Environmental Eng,262,001,A,Letter Grade,A,Anal Trans Data
4,14962,,14962,,14962,Yi Liu,,Civil & Environmental Eng,262,001,A,Letter Grade,A-,Anal Trans Data
2,14962,,14962,,14962,Yi Liu,,Civil & Environmental Eng,262,001,B,Letter Grade,B,Anal Trans Data
1,14962,,14962,,14962,Yi Liu,,Civil & Environmental Eng,262,001,Credit,Non-Letter Grade,Satisfactory,Anal Trans Data
25,14965,,14965,,14965,Alexey Pozdnukhov,,Civil & Environmental Eng,263N,001,A,Letter Grade,A+,Scal Spatial Analy
12,14965,,14965,,14965,Alexey Pozdnukhov,,Civil & Environmental Eng,263N,001,A,Letter Grade,A,Scal Spatial Analy
5,14965,,14965,,14965,Alexey Pozdnukhov,,Civil & Environmental Eng,263N,001,A,Letter Grade,A-,Scal Spatial Analy
1,14965,,14965,,14965,Alexey Pozdnukhov,,Civil & Environmental Eng,263N,001,B,Letter Grade,B,Scal Spatial Analy
2,14965,,14965,,14965,Alexey Pozdnukhov,,Civil & Environmental Eng,263N,001,Credit,Non-Letter Grade,Satisfactory,Scal Spatial Analy
2,14968,,14968,,14968,Iris Tommelein,,Civil & Environmental Eng,268A,001,A,Letter Grade,A+,Lean Constr Concept
5,14968,,14968,,14968,Iris Tommelein,,Civil & Environmental Eng,268A,001,A,Letter Grade,A,Lean Constr Concept
3,14968,,14968,,14968,Iris Tommelein,,Civil & Environmental Eng,268A,001,A,Letter Grade,A-,Lean Constr Concept
1,14968,,14968,,14968,Iris Tommelein,,Civil & Environmental Eng,268A,001,B,Letter Grade,B+,Lean Constr Concept
2,14968,,14968,,14968,Iris Tommelein,,Civil & Environmental Eng,268A,001,B,Letter Grade,B,Lean Constr Concept
1,14968,,14968,,14968,Iris Tommelein,,Civil & Environmental Eng,268A,001,B,Letter Grade,B-,Lean Constr Concept
8,14971,,14971,,14971,Arpad Horvath,,Civil & Environmental Eng,268E,001,A,Letter Grade,A+,Civil Sys Environ
25,14971,,14971,,14971,Arpad Horvath,,Civil & Environmental Eng,268E,001,A,Letter Grade,A,Civil Sys Environ
8,14971,,14971,,14971,Arpad Horvath,,Civil & Environmental Eng,268E,001,A,Letter Grade,A-,Civil Sys Environ
3,14974,,14974,,14974,Charles Ibbs,,Civil & Environmental Eng,268H,001,A,Letter Grade,A,Planning & Control
2,14974,,14974,,14974,Charles Ibbs,,Civil & Environmental Eng,268H,001,A,Letter Grade,A-,Planning & Control
6,14974,,14974,,14974,Charles Ibbs,,Civil & Environmental Eng,268H,001,B,Letter Grade,B+,Planning & Control
2,14974,,14974,,14974,Charles Ibbs,,Civil & Environmental Eng,268H,001,B,Letter Grade,B,Planning & Control
1,14974,,14974,,14974,Charles Ibbs,,Civil & Environmental Eng,268H,001,Credit,Non-Letter Grade,Satisfactory,Planning & Control
2,14977,,14977,,14977,Juan Pestana-Nascimento,,Civil & Environmental Eng,270,001,A,Letter Grade,A+,Advan Geomechanics
13,14977,,14977,,14977,Juan Pestana-Nascimento,,Civil & Environmental Eng,270,001,A,Letter Grade,A,Advan Geomechanics
7,14977,,14977,,14977,Juan Pestana-Nascimento,,Civil & Environmental Eng,270,001,A,Letter Grade,A-,Advan Geomechanics
2,14977,,14977,,14977,Juan Pestana-Nascimento,,Civil & Environmental Eng,270,001,B,Letter Grade,B+,Advan Geomechanics
1,14977,,14977,,14977,Juan Pestana-Nascimento,,Civil & Environmental Eng,270,001,B,Letter Grade,B,Advan Geomechanics
3,14980,,14980,,14980,Steven Glaser,,Civil & Environmental Eng,271,001,A,Letter Grade,A+,Sens & Sig Intrp
3,14980,,14980,,14980,Steven Glaser,,Civil & Environmental Eng,271,001,A,Letter Grade,A,Sens & Sig Intrp
4,14980,,14980,,14980,Steven Glaser,,Civil & Environmental Eng,271,001,A,Letter Grade,A-,Sens & Sig Intrp
4,14980,,14980,,14980,Steven Glaser,,Civil & Environmental Eng,271,001,B,Letter Grade,B+,Sens & Sig Intrp
6,14983,,14983,,14983,Jonathan Bray,,Civil & Environmental Eng,275,001,A,Letter Grade,A,Geot Earthq Engng
14,14983,,14983,,14983,Jonathan Bray,,Civil & Environmental Eng,275,001,A,Letter Grade,A-,Geot Earthq Engng
7,14983,,14983,,14983,Jonathan Bray,,Civil & Environmental Eng,275,001,B,Letter Grade,B+,Geot Earthq Engng
1,14983,,14983,,14983,Jonathan Bray,,Civil & Environmental Eng,275,001,B,Letter Grade,B,Geot Earthq Engng
1,14983,,14983,,14983,Jonathan Bray,,Civil & Environmental Eng,275,001,B,Letter Grade,B-,Geot Earthq Engng
9,14986,,14986,,14986,Nicholas Sitar,,Civil & Environmental Eng,281,001,A,Letter Grade,A,Engineering Geology
13,14986,,14986,,14986,Nicholas Sitar,,Civil & Environmental Eng,281,001,A,Letter Grade,A-,Engineering Geology
4,14986,,14986,,14986,Nicholas Sitar,,Civil & Environmental Eng,281,001,B,Letter Grade,B+,Engineering Geology
1,14986,,14986,,14986,Nicholas Sitar,,Civil & Environmental Eng,281,001,B,Letter Grade,B,Engineering Geology
4,14991,,14991,,14991,Baoxia Mi,,Civil & Environmental Eng,290,001,A,Letter Grade,A+,Adv Topics In Cee
4,14991,,14991,,14991,Baoxia Mi,,Civil & Environmental Eng,290,001,A,Letter Grade,A,Adv Topics In Cee
2,14991,,14991,,14991,Baoxia Mi,,Civil & Environmental Eng,290,001,A,Letter Grade,A-,Adv Topics In Cee
4,14991,,14991,,14991,Baoxia Mi,,Civil & Environmental Eng,290,001,B,Letter Grade,B+,Adv Topics In Cee
1,14991,,14991,,14991,Baoxia Mi,,Civil & Environmental Eng,290,001,Credit,Non-Letter Grade,Satisfactory,Adv Topics In Cee
2,14992,,14992,,14992,Raja Sengupta,,Civil & Environmental Eng,290I,001,A,Letter Grade,A+,Civil Sys Cim
5,14992,,14992,,14992,Raja Sengupta,,Civil & Environmental Eng,290I,001,A,Letter Grade,A,Civil Sys Cim
2,14992,,14992,,14992,Raja Sengupta,,Civil & Environmental Eng,290I,001,A,Letter Grade,A-,Civil Sys Cim
1,14992,,14992,,14992,Raja Sengupta,,Civil & Environmental Eng,290I,001,Credit,Non-Letter Grade,Satisfactory,Civil Sys Cim
1,14995,,14995,,14995,Daniel Chatman,,Civil & Environmental Eng,C290U,001,A,Letter Grade,A,Transp Land Plng
2,14995,,14995,,14995,Daniel Chatman,,Civil & Environmental Eng,C290U,001,A,Letter Grade,A-,Transp Land Plng
1,14995,,14995,,14995,Daniel Chatman,,Civil & Environmental Eng,C290U,001,B,Letter Grade,B+,Transp Land Plng
2,14998,,14998,,14998,Alice Agogino; Arpad Horvath,,Civil & Environmental Eng,292A,001,Credit,Non-Letter Grade,Pass,Technol Sustain Soc
37,14998,,14998,,14998,Alice Agogino; Arpad Horvath,,Civil & Environmental Eng,292A,001,Credit,Non-Letter Grade,Satisfactory,Technol Sustain Soc
1,15001,,15001,,15001,Anil Chopra,,Civil & Environmental Eng,297,001,Credit,Non-Letter Grade,Satisfactory,Fld Studies In Cee
38,15004,,15004,,15004,Sally Thompson,,Civil & Environmental Eng,298,001,Credit,Non-Letter Grade,Satisfactory,"Group Studies, Sems"
1,15004,,15004,,15004,Sally Thompson,,Civil & Environmental Eng,298,001,No Credit,Non-Letter Grade,Unsatisfactory,"Group Studies, Sems"
25,15007,,15007,,15007,Jack Moehle,,Civil & Environmental Eng,298,002,Credit,Non-Letter Grade,Satisfactory,"Group Studies, Sems"
32,15010,,15010,,15010,Jonathan Bray,,Civil & Environmental Eng,298,003,Credit,Non-Letter Grade,Satisfactory,"Group Studies, Sems"
1,15013,,15013,,15013,Joan Walker,,Civil & Environmental Eng,298,004,Credit,Non-Letter Grade,Pass,"Group Studies, Sems"
11,15013,,15013,,15013,Joan Walker,,Civil & Environmental Eng,298,004,Credit,Non-Letter Grade,Satisfactory,"Group Studies, Sems"
18,15016,,15016,,15016,Iris Tommelein,,Civil & Environmental Eng,298,005,Credit,Non-Letter Grade,Satisfactory,"Group Studies, Sems"
1,15019,,15019,,15019,Zuo-Jun Shen,,Civil & Environmental Eng,298,006,Credit,Non-Letter Grade,Satisfactory,"Group Studies, Sems"
17,15021,,15021,,15021,Arpad Horvath,,Civil & Environmental Eng,298,007,Credit,Non-Letter Grade,Satisfactory,"Group Studies, Sems"
5,15205,,15205,,15205,Robert Harley,,Civil & Environmental Eng,298,008,Credit,Non-Letter Grade,Satisfactory,"Group Studies, Sems"
1,15022,,15022,,15022,Norman Abrahamson,,Civil & Environmental Eng,299,001,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,15025,,15025,,15025,Lisa Alvarez-Cohen,,Civil & Environmental Eng,299,002,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15031,,15031,,15031,Abolhassan Astaneh-Asl,,Civil & Environmental Eng,299,004,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15037,,15037,,15037,James Kelly,,Civil & Environmental Eng,299,008,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,15040,,15040,,15040,Jonathan Bray,,Civil & Environmental Eng,299,009,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,15043,,15043,,15043,Michael Cassidy,,Civil & Environmental Eng,299,011,Credit,Non-Letter Grade,Satisfactory,Individual Research
7,15049,,15049,,15049,Fotini Chow,,Civil & Environmental Eng,299,013,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,15055,,15055,,15055,Filippos Filippou,,Civil & Environmental Eng,299,015,Credit,Non-Letter Grade,Satisfactory,Individual Research
9,15058,,15058,,15058,Ashok Gadgil,,Civil & Environmental Eng,299,019,Credit,Non-Letter Grade,Satisfactory,Individual Research
7,15061,,15061,,15061,Steven Glaser,,Civil & Environmental Eng,299,021,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15064,,15064,,15064,Allen Goldstein,,Civil & Environmental Eng,299,022,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,15067,,15067,,15067,Sanjay Govindjee,,Civil & Environmental Eng,299,023,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,15070,,15070,,15070,Mark Hansen,,Civil & Environmental Eng,299,025,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,15073,,15073,,15073,Robert Harley,,Civil & Environmental Eng,299,027,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15076,,15076,,15076,Slawomir Hermanowicz,,Civil & Environmental Eng,299,028,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15079,,15079,,15079,Arpad Horvath,,Civil & Environmental Eng,299,029,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15082,,15082,,15082,Charles Ibbs,,Civil & Environmental Eng,299,030,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,15085,,15085,,15085,Shaofan Li,,Civil & Environmental Eng,299,031,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15091,,15091,,15091,Stephen Mahin,,Civil & Environmental Eng,299,033,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,15094,,15094,,15094,Jack Moehle,,Civil & Environmental Eng,299,034,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15097,,15097,,15097,Paulo Monteiro,,Civil & Environmental Eng,299,035,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,15100,,15100,,15100,Khalid Mosalam,,Civil & Environmental Eng,299,036,Credit,Non-Letter Grade,Satisfactory,Individual Research
7,15103,,15103,,15103,Scott Moura,,Civil & Environmental Eng,299,038,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15106,,15106,,15106,William Nazaroff,,Civil & Environmental Eng,299,039,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,15109,,15109,,15109,Kara Nelson,,Civil & Environmental Eng,299,040,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15112,,15112,,15112,Claudia Ostertag,,Civil & Environmental Eng,299,041,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,15118,,15118,,15118,Juan Pestana-Nascimento,,Civil & Environmental Eng,299,043,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,15121,,15121,,15121,Alexey Pozdnukhov,,Civil & Environmental Eng,299,044,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,15124,,15124,,15124,James Rector,,Civil & Environmental Eng,299,045,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15127,,15127,,15127,Michael Riemer,,Civil & Environmental Eng,299,047,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,15130,,15130,,15130,Yoram Rubin,,Civil & Environmental Eng,299,048,Credit,Non-Letter Grade,Satisfactory,Individual Research
8,15133,,15133,,15133,David Sedlak,,Civil & Environmental Eng,299,049,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15139,,15139,,15139,Raja Sengupta,,Civil & Environmental Eng,299,051,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,15142,,15142,,15142,Nicholas Sitar,,Civil & Environmental Eng,299,052,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15145,,15145,,15145,Alexander Skabardonis,,Civil & Environmental Eng,299,053,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15151,,15151,,15151,Mark Stacey,,Civil & Environmental Eng,299,056,Credit,Non-Letter Grade,Satisfactory,Individual Research
6,15154,,15154,,15154,Sally Thompson,,Civil & Environmental Eng,299,057,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15157,,15157,,15157,Iris Tommelein,,Civil & Environmental Eng,299,058,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,15160,,15160,,15160,Evan Variano,,Civil & Environmental Eng,299,059,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15163,,15163,,15163,Joan Walker,,Civil & Environmental Eng,299,060,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15166,,15166,,15166,Thomas Kirchstetter,,Civil & Environmental Eng,299,061,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,15169,,15169,,15169,Carlos Daganzo,,Civil & Environmental Eng,299,062,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15172,,15172,,15172,Susan Shaheen,,Civil & Environmental Eng,299,063,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15180,,15180,,15180,Baoxia Mi,,Civil & Environmental Eng,299,066,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,15223,,15223,,15223,Zuo-Jun Shen,,Civil & Environmental Eng,299,067,Credit,Non-Letter Grade,Satisfactory,Individual Research
26,15181,,15181,,15181,Charles Ibbs,,Civil & Environmental Eng,301,001,Credit,Non-Letter Grade,Satisfactory,Workshop Ce Teacher
4,15184,,15184,,15184,,,Civil & Environmental Eng,301,002,Credit,Non-Letter Grade,Satisfactory,Workshop Ce Teacher
3,15187,,15187,,15187,Khalid Mosalam,,Civil & Environmental Eng,601,001,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,15190,,15190,,15190,Michael Cassidy,,Civil & Environmental Eng,601,002,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
3,15193,,15193,,15193,Fotini Chow,,Civil & Environmental Eng,601,003,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,15195,,15195,,15195,Jack Moehle,,Civil & Environmental Eng,601,004,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,15238,,15238,,15238,Steven Glaser,,Civil & Environmental Eng,601,005,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,15241,,15241,,15241,David Sedlak,,Civil & Environmental Eng,601,006,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
2,15249,,15249,,15249,Nicholas Sitar,,Civil & Environmental Eng,601,007,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,14650,,14650,,14650,Sally Thompson,,Civil & Environmental Eng,601,008,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,14651,,14651,,14651,Mark Hansen,,Civil & Environmental Eng,601,009,Credit,Non-Letter Grade,Satisfactory,Ind Study Mast Stdt
1,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,A,Letter Grade,A+,Intro Greek Civ
29,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,A,Letter Grade,A,Intro Greek Civ
23,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,A,Letter Grade,A-,Intro Greek Civ
19,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,B,Letter Grade,B+,Intro Greek Civ
11,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,B,Letter Grade,B,Intro Greek Civ
7,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,B,Letter Grade,B-,Intro Greek Civ
1,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,C,Letter Grade,C+,Intro Greek Civ
2,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,C,Letter Grade,C,Intro Greek Civ
1,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,C,Letter Grade,C-,Intro Greek Civ
1,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,D,Letter Grade,D+,Intro Greek Civ
2,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,F,Letter Grade,F,Intro Greek Civ
28,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,Credit,Non-Letter Grade,Pass,Intro Greek Civ
5,15253,,15253,,15253,Donald Mastronarde,,Classics,10A,001,No Credit,Non-Letter Grade,Not Pass,Intro Greek Civ
1,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,A,Letter Grade,A+,Elem Greek Arch
5,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,A,Letter Grade,A,Elem Greek Arch
7,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,A,Letter Grade,A-,Elem Greek Arch
5,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,B,Letter Grade,B+,Elem Greek Arch
8,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,B,Letter Grade,B,Elem Greek Arch
4,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,B,Letter Grade,B-,Elem Greek Arch
2,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,C,Letter Grade,C,Elem Greek Arch
1,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,C,Letter Grade,C-,Elem Greek Arch
1,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,D,Letter Grade,D-,Elem Greek Arch
11,15274,,15274,,15274,Kim Shelton,,Classics,17A,001,Credit,Non-Letter Grade,Pass,Elem Greek Arch
16,15283,,15283,,15283,Kim Shelton,,Classics,24,001,Credit,Non-Letter Grade,Pass,Freshman Seminars
5,15286,,15286,,15286,Trevor Murphy,,Classics,29,001,A,Letter Grade,A,Greco-Roman Magic
6,15286,,15286,,15286,Trevor Murphy,,Classics,29,001,A,Letter Grade,A-,Greco-Roman Magic
3,15286,,15286,,15286,Trevor Murphy,,Classics,29,001,B,Letter Grade,B+,Greco-Roman Magic
3,15286,,15286,,15286,Trevor Murphy,,Classics,29,001,B,Letter Grade,B,Greco-Roman Magic
2,15286,,15286,,15286,Trevor Murphy,,Classics,29,001,B,Letter Grade,B-,Greco-Roman Magic
2,15286,,15286,,15286,Trevor Murphy,,Classics,29,001,C,Letter Grade,C,Greco-Roman Magic
10,15286,,15286,,15286,Trevor Murphy,,Classics,29,001,Credit,Non-Letter Grade,Pass,Greco-Roman Magic
1,15286,,15286,,15286,Trevor Murphy,,Classics,29,001,No Credit,Non-Letter Grade,Not Pass,Greco-Roman Magic
1,15289,,15289,,15289,Dylan Sailor; Ellen Oliensis,,Classics,R44,001,A,Letter Grade,A+,Roots Western Civ
27,15289,,15289,,15289,Dylan Sailor; Ellen Oliensis,,Classics,R44,001,A,Letter Grade,A,Roots Western Civ
23,15289,,15289,,15289,Dylan Sailor; Ellen Oliensis,,Classics,R44,001,A,Letter Grade,A-,Roots Western Civ
